Customer_ID,Product,Predicted_Likelihood
CUS000734,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000734,10,1.0
CUS000734,1000 Layers Business Plan (2022 Edition),1.0
CUS000734,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000734,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000735,(Organic Fertilizer and Soil Conditioner,1.0
CUS000735,000 Seeds,1.0
CUS000735,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000735,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000735,1000 Layers Business Plan (2022 Edition),1.0
CUS000735,128 Birds Layer Cages (Premium,1.0
CUS000735,13hp and 17hp) - 7hp,1.0
CUS000735,2 males [800g],1.0
CUS000735,2-4cm (Fingerlings),1.0
CUS000735,20kg Weighing Scale,1.0
CUS000736,"""KAAS-TOLTRA 250",1.0
CUS000736,000 Seeds,1.0
CUS000736,000 Seeds - Below 10 bags,1.0
CUS000736,000),1.0
CUS000736,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000736,1000 Layers Business Plan (2022 Edition),1.0
CUS000736,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000736,100g,1.0
CUS000736,120 Eggs Incubator,1.0
CUS000736,13hp and 17hp) - 7hp,1.0
CUS000737,"""KAAS-TOLTRA 250",1.0
CUS000737,(Organic Fertilizer and Soil Conditioner,1.0
CUS000737,000 Seeds,1.0
CUS000737,000 Seeds - 10 bags and above,1.0
CUS000737,000 Seeds - Below 10 bags,1.0
CUS000737,000),1.0
CUS000737,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000737,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000737,10-12cm (Jumbo),1.0
CUS000737,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000738,(Organic Fertilizer and Soil Conditioner,1.0
CUS000738,000 Seeds,1.0
CUS000738,000 Seeds - Below 10 bags,1.0
CUS000738,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000738,10,1.0
CUS000738,10-12cm (Jumbo),1.0
CUS000738,1000 Layers Business Plan (2022 Edition),1.0
CUS000738,100g,1.0
CUS000738,150kg Spring Scale,1.0
CUS000738,2 inches wide (Black/Blue),1.0
CUS000739,000 Seeds,1.0
CUS000739,000 Seeds - 10 bags and above,1.0
CUS000739,000),1.0
CUS000739,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000739,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000739,10,1.0
CUS000739,1000 Layers Business Plan (2022 Edition),1.0
CUS000739,120 Eggs Incubator,1.0
CUS000739,120 capacity,1.0
CUS000739,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000740,"""KAAS-TOLTRA 250",1.0
CUS000740,(Organic Fertilizer and Soil Conditioner,1.0
CUS000740,000 Seeds,1.0
CUS000740,000),1.0
CUS000740,10-12cm (Jumbo),1.0
CUS000740,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000740,100g,1.0
CUS000740,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000740,120 Eggs Incubator,1.0
CUS000740,120 capacity,1.0
CUS000741,"""KAAS-TOLTRA 250",1.0
CUS000741,000 Seeds,1.0
CUS000741,000 Seeds - Below 10 bags,1.0
CUS000741,000),1.0
CUS000741,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000741,10,1.0
CUS000741,10-12cm (Jumbo),1.0
CUS000741,1000 Layers Business Plan (2022 Edition),1.0
CUS000741,100g,1.0
CUS000741,120 capacity,1.0
CUS000742,000 Seeds,1.0
CUS000742,000 Seeds - Below 10 bags,1.0
CUS000742,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000742,10-12cm (Jumbo),1.0
CUS000742,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000742,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000742,120 Eggs Incubator,1.0
CUS000742,120 capacity,1.0
CUS000742,13hp and 17hp) - 7hp,1.0
CUS000742,150kg Spring Scale,1.0
CUS000744,"""KAAS-TOLTRA 250",1.0
CUS000744,(Organic Fertilizer and Soil Conditioner,1.0
CUS000744,000 Seeds,1.0
CUS000744,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000744,10-12cm (Jumbo),1.0
CUS000744,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000744,100g,1.0
CUS000744,120 Eggs Incubator,1.0
CUS000744,13hp and 17hp) - 7hp,1.0
CUS000744,150kg Spring Scale,1.0
CUS000745,"""KAAS-TOLTRA 250",1.0
CUS000745,(Organic Fertilizer and Soil Conditioner,1.0
CUS000745,000 Seeds,1.0
CUS000745,000 Seeds - Below 10 bags,1.0
CUS000745,000),1.0
CUS000745,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000745,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000745,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000745,1000 Layers Business Plan (2022 Edition),1.0
CUS000745,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000746,000 Seeds - 10 bags and above,1.0
CUS000746,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000746,128 Birds Layer Cages (Premium,1.0
CUS000746,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000746,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000746,2 inches wide (Black/Blue),1.0
CUS000746,2 t/hr Manure dryer,1.0
CUS000746,2-4cm (Fingerlings),1.0
CUS000746,20kg Weighing Scale,1.0
CUS000746,4 Stroke Brushcutter Sprayer with 50 Meters Hose,1.0
CUS000748,(Organic Fertilizer and Soil Conditioner,1.0
CUS000748,000 Seeds,1.0
CUS000748,000 Seeds - 10 bags and above,1.0
CUS000748,000 Seeds - Below 10 bags,1.0
CUS000748,000),1.0
CUS000748,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000748,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000748,100g,1.0
CUS000748,13hp and 17hp) - 7hp,1.0
CUS000748,1L,1.0
CUS000749,"""KAAS-TOLTRA 250",1.0
CUS000749,(Organic Fertilizer and Soil Conditioner,1.0
CUS000749,000 Seeds - Below 10 bags,1.0
CUS000749,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000749,10,1.0
CUS000749,10-12cm (Jumbo),1.0
CUS000749,1000 Layers Business Plan (2022 Edition),1.0
CUS000749,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000749,100g,1.0
CUS000749,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000750,"""KAAS-TOLTRA 250",1.0
CUS000750,(Organic Fertilizer and Soil Conditioner,1.0
CUS000750,000 Seeds,1.0
CUS000750,000),1.0
CUS000750,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000750,10,1.0
CUS000750,1000 Layers Business Plan (2022 Edition),1.0
CUS000750,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000750,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000750,120 Eggs Incubator,1.0
CUS000751,000),1.0
CUS000751,10,1.0
CUS000751,10-12cm (Jumbo),1.0
CUS000751,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000751,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000751,120 Eggs Incubator,1.0
CUS000751,128 Birds Layer Cages (Premium,1.0
CUS000751,1L,1.0
CUS000751,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000751,2 t/hr Manure dryer,1.0
CUS000752,000 Seeds - 10 bags and above,1.0
CUS000752,000 Seeds - Below 10 bags,1.0
CUS000752,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000752,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000752,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000752,10,1.0
CUS000752,10-12cm (Jumbo),1.0
CUS000752,1000 Layers Business Plan (2022 Edition),1.0
CUS000752,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000752,100g,1.0
CUS000753,"""KAAS-TOLTRA 250",1.0
CUS000753,(Organic Fertilizer and Soil Conditioner,1.0
CUS000753,000 Seeds,1.0
CUS000753,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000753,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000753,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000753,100g,1.0
CUS000753,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000753,1L,1.0
CUS000753,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000754,(Organic Fertilizer and Soil Conditioner,1.0
CUS000754,000 Seeds,1.0
CUS000754,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000754,10,1.0
CUS000754,10-12cm (Jumbo),1.0
CUS000754,1000 Layers Business Plan (2022 Edition),1.0
CUS000754,120 Eggs Incubator,1.0
CUS000754,120 capacity,1.0
CUS000754,13hp and 17hp) - 7hp,1.0
CUS000754,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000755,"""KAAS-TOLTRA 250",1.0
CUS000755,(Organic Fertilizer and Soil Conditioner,1.0
CUS000755,000 Seeds,1.0
CUS000755,000 Seeds - Below 10 bags,1.0
CUS000755,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000755,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000755,100g,1.0
CUS000755,128 Birds Layer Cages (Premium,1.0
CUS000755,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000755,2 t/hr Manure dryer,1.0
CUS000756,"""KAAS-TOLTRA 250",1.0
CUS000756,(Organic Fertilizer and Soil Conditioner,1.0
CUS000756,000 Seeds - Below 10 bags,1.0
CUS000756,100g,1.0
CUS000756,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000756,128 Birds Layer Cages (Premium,1.0
CUS000756,150kg Spring Scale,1.0
CUS000756,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000756,1L,1.0
CUS000756,2 inches wide (Black/Blue),1.0
CUS000757,(Organic Fertilizer and Soil Conditioner,1.0
CUS000757,000 Seeds - 10 bags and above,1.0
CUS000757,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000757,1000 Layers Business Plan (2022 Edition),1.0
CUS000757,120 Eggs Incubator,1.0
CUS000757,120 capacity,1.0
CUS000757,13hp and 17hp) - 7hp,1.0
CUS000757,150kg Spring Scale,1.0
CUS000757,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000757,256 Eggs Incubator,1.0
CUS000758,"""KAAS-TOLTRA 250",1.0
CUS000758,(Organic Fertilizer and Soil Conditioner,1.0
CUS000758,000 Seeds,1.0
CUS000758,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000758,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000758,1000 Layers Business Plan (2022 Edition),1.0
CUS000758,100g,1.0
CUS000758,120 capacity,1.0
CUS000758,13hp and 17hp) - 7hp,1.0
CUS000758,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000759,"""KAAS-TOLTRA 250",1.0
CUS000759,(Organic Fertilizer and Soil Conditioner,1.0
CUS000759,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000759,10,1.0
CUS000759,10-12cm (Jumbo),1.0
CUS000759,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000759,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000759,120 Eggs Incubator,1.0
CUS000759,128 Birds Layer Cages (Premium,1.0
CUS000759,13hp and 17hp) - 7hp,1.0
CUS000761,(Organic Fertilizer and Soil Conditioner,1.0
CUS000761,000 Seeds,1.0
CUS000761,000 Seeds - 10 bags and above,1.0
CUS000761,000),1.0
CUS000761,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000761,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000761,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000761,150kg Spring Scale,1.0
CUS000761,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000761,1L,1.0
CUS000762,"""KAAS-TOLTRA 250",1.0
CUS000762,(Organic Fertilizer and Soil Conditioner,1.0
CUS000762,000),1.0
CUS000762,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000762,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000762,10,1.0
CUS000762,10-12cm (Jumbo),1.0
CUS000762,1000 Layers Business Plan (2022 Edition),1.0
CUS000762,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000762,120 Eggs Incubator,1.0
CUS000763,(Organic Fertilizer and Soil Conditioner,1.0
CUS000763,000 Seeds - Below 10 bags,1.0
CUS000763,000),1.0
CUS000763,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000763,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000763,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000763,10,1.0
CUS000763,10-12cm (Jumbo),1.0
CUS000763,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000763,128 Birds Layer Cages (Premium,1.0
CUS000764,"""KAAS-TOLTRA 250",1.0
CUS000764,(Organic Fertilizer and Soil Conditioner,1.0
CUS000764,000 Seeds,1.0
CUS000764,000 Seeds - 10 bags and above,1.0
CUS000764,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000764,10-12cm (Jumbo),1.0
CUS000764,1000 Layers Business Plan (2022 Edition),1.0
CUS000764,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000764,120 capacity,1.0
CUS000764,13hp and 17hp) - 7hp,1.0
CUS000765,000 Seeds,1.0
CUS000765,000),1.0
CUS000765,1000 Layers Business Plan (2022 Edition),1.0
CUS000765,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000765,100g,1.0
CUS000765,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000765,120 Eggs Incubator,1.0
CUS000765,128 Birds Layer Cages (Premium,1.0
CUS000765,13hp and 17hp) - 7hp,1.0
CUS000765,1L,1.0
CUS000766,000 Seeds - 10 bags and above,1.0
CUS000766,000 Seeds - Below 10 bags,1.0
CUS000766,000),1.0
CUS000766,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000766,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000766,10,1.0
CUS000766,1000 Layers Business Plan (2022 Edition),1.0
CUS000766,100g,1.0
CUS000766,120 Eggs Incubator,1.0
CUS000766,150kg Spring Scale,1.0
CUS000767,"""KAAS-TOLTRA 250",1.0
CUS000767,000 Seeds,1.0
CUS000767,000),1.0
CUS000767,10,1.0
CUS000767,1000 Layers Business Plan (2022 Edition),1.0
CUS000767,100g,1.0
CUS000767,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000767,120 Eggs Incubator,1.0
CUS000767,120 capacity,1.0
CUS000767,150kg Spring Scale,1.0
CUS000768,"""KAAS-TOLTRA 250",1.0
CUS000768,(Organic Fertilizer and Soil Conditioner,1.0
CUS000768,000),1.0
CUS000768,10-12cm (Jumbo),1.0
CUS000768,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000768,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000768,120 Eggs Incubator,1.0
CUS000768,120 capacity,1.0
CUS000768,128 Birds Layer Cages (Premium,1.0
CUS000768,13hp and 17hp) - 7hp,1.0
CUS000769,(Organic Fertilizer and Soil Conditioner,1.0
CUS000769,000),1.0
CUS000769,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000769,10,1.0
CUS000769,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000769,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000769,128 Birds Layer Cages (Premium,1.0
CUS000769,13hp and 17hp) - 7hp,1.0
CUS000769,150kg Spring Scale,1.0
CUS000769,1L,1.0
CUS000770,(Organic Fertilizer and Soil Conditioner,1.0
CUS000770,000 Seeds,1.0
CUS000770,000 Seeds - Below 10 bags,1.0
CUS000770,000),1.0
CUS000770,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000770,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000770,1000 Layers Business Plan (2022 Edition),1.0
CUS000770,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000770,128 Birds Layer Cages (Premium,1.0
CUS000770,1L,1.0
CUS000771,"""KAAS-TOLTRA 250",1.0
CUS000771,(Organic Fertilizer and Soil Conditioner,1.0
CUS000771,000),1.0
CUS000771,10,1.0
CUS000771,10-12cm (Jumbo),1.0
CUS000771,1000 Layers Business Plan (2022 Edition),1.0
CUS000771,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000771,100g,1.0
CUS000771,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000771,120 Eggs Incubator,1.0
CUS000772,"""KAAS-TOLTRA 250",1.0
CUS000772,000 Seeds,1.0
CUS000772,000),1.0
CUS000772,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000772,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000772,100g,1.0
CUS000772,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000772,2 t/hr Manure dryer,1.0
CUS000772,2-4cm (Fingerlings),1.0
CUS000772,20kg Weighing Scale,1.0
CUS000773,(Organic Fertilizer and Soil Conditioner,1.0
CUS000773,000 Seeds,1.0
CUS000773,000 Seeds - 10 bags and above,1.0
CUS000773,000 Seeds - Below 10 bags,1.0
CUS000773,000),1.0
CUS000773,10,1.0
CUS000773,1000 Layers Business Plan (2022 Edition),1.0
CUS000773,100g,1.0
CUS000773,120 Eggs Incubator,1.0
CUS000773,120 capacity,1.0
CUS000774,(Organic Fertilizer and Soil Conditioner,1.0
CUS000774,000 Seeds - Below 10 bags,1.0
CUS000774,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000774,10-12cm (Jumbo),1.0
CUS000774,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000774,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000774,120 capacity,1.0
CUS000774,128 Birds Layer Cages (Premium,1.0
CUS000774,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000774,2 inches wide (Black/Blue),1.0
CUS000775,"""KAAS-TOLTRA 250",1.0
CUS000775,(Organic Fertilizer and Soil Conditioner,1.0
CUS000775,000 Seeds - Below 10 bags,1.0
CUS000775,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000775,10-12cm (Jumbo),1.0
CUS000775,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000775,120 Eggs Incubator,1.0
CUS000775,120 capacity,1.0
CUS000775,13hp and 17hp) - 7hp,1.0
CUS000775,150kg Spring Scale,1.0
CUS000776,"""KAAS-TOLTRA 250",1.0
CUS000776,000 Seeds,1.0
CUS000776,000 Seeds - Below 10 bags,1.0
CUS000776,000),1.0
CUS000776,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000776,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000776,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000776,128 Birds Layer Cages (Premium,1.0
CUS000776,150kg Spring Scale,1.0
CUS000776,1L,1.0
CUS000778,"""KAAS-TOLTRA 250",1.0
CUS000778,000 Seeds,1.0
CUS000778,000 Seeds - Below 10 bags,1.0
CUS000778,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000778,1000 Layers Business Plan (2022 Edition),1.0
CUS000778,120 Eggs Incubator,1.0
CUS000778,150kg Spring Scale,1.0
CUS000778,16L Hand Sprayer - Magic Farms Logo Brand,1.0
CUS000778,2 Packs Of Supergene Sprouted Seeds (Pack Of 500) + 500 Pieces Of Nursery Bags,1.0
CUS000778,2 males [800g],1.0
CUS000780,000 Seeds,1.0
CUS000780,000 Seeds - 10 bags and above,1.0
CUS000780,000 Seeds - Below 10 bags,1.0
CUS000780,000),1.0
CUS000780,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000780,10-12cm (Jumbo),1.0
CUS000780,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000780,128 Birds Layer Cages (Premium,1.0
CUS000780,150kg Spring Scale,1.0
CUS000780,1L,1.0
CUS000781,(Organic Fertilizer and Soil Conditioner,1.0
CUS000781,000 Seeds - Below 10 bags,1.0
CUS000781,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000781,10-12cm (Jumbo),1.0
CUS000781,1000 Layers Business Plan (2022 Edition),1.0
CUS000781,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000781,1056 Eggs Capacity Incubators (Electric Powered-500W),1.0
CUS000781,120 Eggs Incubator,1.0
CUS000781,128 Birds Layer Cages (Premium,1.0
CUS000781,13hp and 17hp) - 7hp,1.0
CUS000782,(Organic Fertilizer and Soil Conditioner,1.0
CUS000782,000 Seeds - 10 bags and above,1.0
CUS000782,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000782,10,1.0
CUS000782,100g,1.0
CUS000782,150kg Spring Scale,1.0
CUS000782,2 t/hr Manure dryer,1.0
CUS000782,3 in 1 Vaccine (ND+IB+EDS,1.0
CUS000782,300 Eggs Capacity Incubator (Fully Automated,1.0
CUS000782,4 Stroke Motorized Knapsack Sprayer - 25L,1.0
CUS000783,000 Seeds,1.0
CUS000783,000 Seeds - Below 10 bags,1.0
CUS000783,000) - brooder-guard-gas-brooder-htc-digital-thermometer-biovitastress,1.0
CUS000783,000) - gas-brooder-htc-digital-thermometer,1.0
CUS000783,080 Chicken Egg Capacity KGE Incubator Powered by Kerosene/Gas/Electricity/Solar Power - 120M96 Model - Incubator+Candling machine+Solar arrangement,1.0
CUS000783,10-12cm (Jumbo),1.0
CUS000783,1000kg Digital Floor Weighing Scale (A12E-Camry Brand),1.0
CUS000783,100g,1.0
CUS000783,128 Birds Layer Cages (Premium,1.0
